#{"t_start": 1780884910.9617333, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
2.64,35,78.071284,False,2,8,0.0,battery_out
-16.44,39,78.141813,False,2,22,0.0,battery_out
10.76,35,78.224477,False,2,0,0.0,battery_out
-55.2,40,78.286037,False,0,37,0.0,battery_out
26.94,38,78.370584,False,4,6,0.0,battery_out
18.82,40,78.425939,False,3,2,0.0,battery_out
11.62,39,78.480409,False,2,0,0.0,battery_out
16.74,43,78.526999,False,3,5,0.0,battery_out
41.26,33,78.555831,True,2,2,2.0,success
-49.22,46,78.595438,False,1,41,0.0,battery_out
-14.18,44,78.638256,False,0,3,0.0,battery_out
-50.38,51,78.681465,False,0,34,0.0,battery_out
-10.16,37,78.710527,False,1,10,0.0,battery_out
5.54,46,78.760403,False,2,6,0.0,battery_out
32.12,40,78.804644,False,4,2,0.0,battery_out
7.4,44,78.853233,False,4,20,0.0,battery_out
40.56,17,78.866817,True,2,0,18.0,success
-13.82,47,78.909564,False,0,3,0.0,battery_out
-3.74,35,78.939425,False,2,12,0.0,battery_out
-45.34,63,78.991629,False,0,28,0.0,battery_out
-2.1,35,79.024206,False,1,1,0.0,battery_out
11.46,53,79.082697,False,2,1,0.0,battery_out
-106.84,87,80.358549,False,0,80,0.0,battery_out
-7.02,42,80.465459,False,3,23,0.0,battery_out
41.52,26,80.503722,True,2,1,9.0,success
11.4,35,80.559849,False,2,0,0.0,battery_out
64.76,40,80.626183,True,4,0,2.0,success
-6.7,35,80.661368,False,1,6,0.0,battery_out
-11.02,44,80.724469,False,1,9,0.0,battery_out
9.0,35,80.770895,False,2,2,0.0,battery_out
-42.26,46,80.82813,False,1,35,0.0,battery_out
-40.48,50,80.874849,False,1,35,0.0,battery_out
-43.46,56,80.931823,False,0,27,0.0,battery_out
12.36,35,80.960753,False,2,0,0.0,battery_out
29.28,37,81.001447,False,4,3,0.0,battery_out
1.08,45,81.038849,False,1,0,0.0,battery_out
20.64,43,81.075441,False,3,3,0.0,battery_out
-21.14,49,81.121713,False,1,17,0.0,battery_out
-21.24,54,81.175999,False,1,18,0.0,battery_out
-14.52,43,81.211377,False,0,4,0.0,battery_out
-0.86,46,81.256738,False,1,0,0.0,battery_out
50.04,22,81.276097,True,3,2,13.0,success
1.16,35,81.30319,False,1,0,0.0,battery_out
-11.48,47,81.350223,False,0,1,0.0,battery_out
-7.52,37,81.380522,False,1,7,0.0,battery_out
-52.66,42,81.422415,False,0,35,0.0,battery_out
18.4,35,82.41247,False,3,4,0.0,battery_out
43.62,25,82.437069,True,2,0,10.0,success
-44.24,35,82.509837,False,0,28,0.0,battery_out
-0.48,35,82.583589,False,1,0,0.0,battery_out
-12.44,35,82.633339,False,2,19,0.0,battery_out
-70.46,59,82.696349,False,0,50,0.0,battery_out
34.24,48,82.744696,False,4,0,0.0,battery_out
-3.7,35,82.776472,False,1,3,0.0,battery_out
52.9,35,82.806991,True,3,2,0.0,success
-52.7,35,82.839334,False,0,35,0.0,battery_out
8.28,44,82.874482,False,2,4,0.0,battery_out
43.44,26,82.892713,True,2,0,9.0,success
-28.46,38,82.934364,False,2,32,0.0,battery_out
20.8,35,82.977003,False,3,2,0.0,battery_out
-9.92,35,83.014343,False,0,0,0.0,battery_out
13.44,35,83.043675,False,3,7,0.0,battery_out
21.14,51,83.094556,False,3,1,0.0,battery_out
52.6,29,83.119116,True,3,0,6.0,success
-31.88,35,83.146688,False,1,27,0.0,battery_out
-2.52,35,83.174135,False,2,13,0.0,battery_out
9.16,36,83.203768,False,2,4,0.0,battery_out
-0.16,40,83.23689,False,1,1,0.0,battery_out
63.16,37,83.276834,True,4,1,1.0,success
40.96,30,83.300267,True,2,2,5.0,success
-42.92,44,83.333355,False,0,27,0.0,battery_out
13.58,47,83.377589,False,4,17,0.0,battery_out
1.68,43,83.413147,False,3,18,0.0,battery_out
6.24,35,84.757103,False,2,4,0.0,battery_out
-12.12,51,84.847668,False,1,10,0.0,battery_out
19.56,46,84.929602,False,3,2,0.0,battery_out
-11.9,35,84.989601,False,0,2,0.0,battery_out
9.36,35,85.032459,False,2,4,0.0,battery_out
4.7,38,85.123454,False,3,14,0.0,battery_out
8.46,47,85.216329,False,2,5,0.0,battery_out
33.38,46,85.295812,False,4,0,0.0,battery_out
-56.74,57,85.379101,False,0,38,0.0,battery_out
-55.14,37,85.416165,False,0,37,0.0,battery_out
9.88,48,85.467213,False,2,1,0.0,battery_out
15.5,39,85.501383,False,2,1,0.0,battery_out
53.68,31,85.525581,True,3,0,4.0,success
-47.04,49,85.58673,False,0,30,0.0,battery_out
-32.96,35,85.609686,False,0,19,0.0,battery_out
-8.82,47,85.653102,False,2,17,0.0,battery_out
-2.88,49,85.68853,False,2,13,0.0,battery_out
0.8,35,85.712371,False,1,0,0.0,battery_out
-16.74,51,85.750821,False,1,14,0.0,battery_out
-78.08,62,85.791402,False,0,56,0.0,battery_out
-0.26,35,85.821282,False,2,9,0.0,battery_out
-0.16,50,85.862499,False,1,0,0.0,battery_out
41.08,26,85.880076,True,2,0,9.0,success
-10.64,35,85.901994,False,0,0,0.0,battery_out
-0.7,35,86.785784,False,1,1,0.0,battery_out
11.72,37,86.843469,False,2,1,0.0,battery_out
-55.96,59,86.911753,False,1,47,0.0,battery_out
-11.78,41,86.952622,False,0,0,0.0,battery_out
-53.36,47,86.994993,False,0,36,0.0,battery_out
15.52,46,87.041738,False,3,7,0.0,battery_out
18.6,35,87.083003,False,3,1,0.0,battery_out
-13.86,37,87.121564,False,0,3,0.0,battery_out
2.74,35,87.150698,False,2,8,0.0,battery_out
-40.68,40,87.180637,False,0,25,0.0,battery_out
-10.46,35,87.208284,False,0,0,0.0,battery_out
1.6,37,87.238111,False,1,0,0.0,battery_out
11.34,35,87.266092,False,2,0,0.0,battery_out
-36.86,35,87.294849,False,0,23,0.0,battery_out
62.32,45,87.342873,True,4,3,6.0,success
11.44,42,87.373627,False,2,2,0.0,battery_out
-4.04,35,87.402286,False,1,4,0.0,battery_out
25.78,37,87.443449,False,4,7,0.0,battery_out
-16.82,35,87.466652,False,0,6,0.0,battery_out
-0.58,35,87.488917,False,1,1,0.0,battery_out
13.74,38,87.510386,False,2,0,0.0,battery_out
3.76,36,87.533607,False,2,6,0.0,battery_out
-51.32,35,87.551876,False,0,34,0.0,battery_out
-26.0,55,87.592486,False,1,21,0.0,battery_out
32.78,35,87.617661,False,4,1,0.0,battery_out
-26.16,51,87.653649,False,1,22,0.0,battery_out
0.82,40,88.463204,False,1,1,0.0,battery_out
-51.14,55,88.523512,False,1,42,0.0,battery_out
19.9,43,88.579843,False,3,1,0.0,battery_out
0.72,35,88.611833,False,2,10,0.0,battery_out
-11.82,51,88.654412,False,1,11,0.0,battery_out
-3.12,35,88.68435,False,2,13,0.0,battery_out
0.04,35,88.720468,False,2,9,0.0,battery_out
12.64,42,88.761849,False,2,0,0.0,battery_out
4.28,40,88.800951,False,2,6,0.0,battery_out
2.86,47,88.848254,False,3,15,0.0,battery_out
20.34,35,88.880966,False,3,1,0.0,battery_out
8.26,42,88.91434,False,2,4,0.0,battery_out
43.44,26,88.935528,True,2,0,9.0,success
-51.68,35,88.96061,False,0,34,0.0,battery_out
-17.3,40,88.996542,False,1,15,0.0,battery_out
2.0,52,89.038981,False,2,9,0.0,battery_out
-76.86,61,89.079828,False,0,55,0.0,battery_out
-14.88,43,89.10533,False,0,4,0.0,battery_out
-3.7,35,89.128016,False,1,4,0.0,battery_out
-5.22,43,89.160686,False,2,13,0.0,battery_out
0.74,44,89.186587,False,3,18,0.0,battery_out
-10.4,35,89.205424,False,0,0,0.0,battery_out
44.56,33,89.225348,True,2,0,7.0,success
22.86,39,89.252911,False,3,0,0.0,battery_out
21.78,37,89.273967,False,3,1,0.0,battery_out
-30.26,38,90.223251,False,0,16,0.0,battery_out
0.64,37,90.258137,False,1,0,0.0,battery_out
-36.06,51,90.311049,False,1,31,0.0,battery_out
-21.26,50,90.365682,False,2,27,0.0,battery_out
0.16,36,90.421569,False,1,1,0.0,battery_out
-6.76,45,90.456914,False,1,5,0.0,battery_out
-1.14,40,90.49446,False,2,10,0.0,battery_out
20.98,35,90.525516,False,3,1,0.0,battery_out
2.1,41,90.572065,False,2,8,0.0,battery_out
22.02,51,90.623248,False,3,0,0.0,battery_out
17.56,42,90.669545,False,3,4,0.0,battery_out
-1.26,39,90.704188,False,1,1,0.0,battery_out
28.4,35,90.736282,False,4,2,0.0,battery_out
-14.3,35,90.765643,False,0,3,0.0,battery_out
1.88,35,90.792266,False,1,0,0.0,battery_out
10.44,50,90.85394,False,2,3,0.0,battery_out
-0.12,39,90.902968,False,1,0,0.0,battery_out
-53.62,39,90.935024,False,0,36,0.0,battery_out
17.08,35,90.974075,False,3,3,0.0,battery_out
-0.66,51,91.027491,False,1,1,0.0,battery_out
-23.14,42,91.069519,False,0,11,0.0,battery_out
-11.08,36,91.409829,False,0,0,0.0,battery_out
-59.72,44,91.440008,False,0,41,0.0,battery_out
10.42,38,91.474167,False,2,0,0.0,battery_out
0.12,39,91.501644,False,1,0,0.0,battery_out
42.02,28,92.448907,True,2,1,7.0,success
-26.14,35,92.489634,False,1,23,0.0,battery_out
-10.4,35,92.529499,False,0,0,0.0,battery_out
-0.54,35,92.562395,False,1,0,0.0,battery_out
19.02,44,92.638715,False,3,1,0.0,battery_out
33.5,48,92.690515,False,4,1,0.0,battery_out
-9.98,37,92.727502,False,1,10,0.0,battery_out
-14.68,35,92.760408,False,1,11,0.0,battery_out
12.0,35,92.796248,False,2,0,0.0,battery_out
-13.94,46,92.840768,False,1,11,0.0,battery_out
-14.92,38,92.879546,False,1,14,0.0,battery_out
15.8,47,92.917941,False,3,6,0.0,battery_out
-32.22,49,92.968047,False,0,18,0.0,battery_out
1.74,42,92.996661,False,1,0,0.0,battery_out
-10.8,43,93.029346,False,0,0,0.0,battery_out
-4.08,39,93.054966,False,1,4,0.0,battery_out
-33.12,42,93.083253,False,1,28,0.0,battery_out
-2.28,35,93.105546,False,1,2,0.0,battery_out
0.12,47,93.144022,False,1,1,0.0,battery_out
19.2,35,93.169787,False,3,1,0.0,battery_out
-0.04,40,93.198911,False,1,0,0.0,battery_out
1.88,41,93.2214,False,1,0,0.0,battery_out
-12.44,35,93.239357,False,0,2,0.0,battery_out
-16.9,49,93.272469,False,2,22,0.0,battery_out
-1.18,35,93.293284,False,2,10,0.0,battery_out
-8.64,35,93.319102,False,2,16,0.0,battery_out
12.72,35,94.165807,False,2,0,0.0,battery_out
0.4,43,94.215865,False,1,0,0.0,battery_out
41.48,34,94.246763,True,2,1,1.0,success
-10.24,36,94.279185,False,0,1,0.0,battery_out
0.44,43,94.333697,False,1,0,0.0,battery_out
11.42,43,94.370088,False,2,0,0.0,battery_out
-10.1,35,94.401962,False,0,0,0.0,battery_out
9.78,35,94.431936,False,2,3,0.0,battery_out
16.56,40,94.470258,False,3,4,0.0,battery_out
29.26,35,94.508941,False,4,1,0.0,battery_out
40.34,22,94.526109,True,2,1,13.0,success
-56.46,43,94.560127,False,0,38,0.0,battery_out
8.32,42,94.592183,False,2,4,0.0,battery_out
23.74,35,94.617312,False,3,0,0.0,battery_out
-27.6,39,94.644313,False,1,23,0.0,battery_out
9.4,58,94.686664,False,2,0,0.0,battery_out
-22.32,60,94.729339,False,1,18,0.0,battery_out
21.36,35,94.752937,False,3,0,0.0,battery_out
-1.56,35,94.774359,False,1,1,0.0,battery_out
-3.04,41,94.800185,False,1,3,0.0,battery_out
0.96,53,94.835719,False,1,1,0.0,battery_out
31.26,40,94.866473,False,4,0,0.0,battery_out
-7.36,35,94.886987,False,1,7,0.0,battery_out
23.42,35,94.906867,False,3,0,0.0,battery_out
21.36,37,94.931709,False,3,0,0.0,battery_out
9.34,43,94.960848,False,3,10,0.0,battery_out
32.6,35,95.960088,False,4,0,0.0,battery_out
23.26,35,95.998472,False,3,0,0.0,battery_out
-15.56,49,96.041787,False,1,15,0.0,battery_out
9.14,35,96.073741,False,2,1,0.0,battery_out
1.28,35,96.103612,False,1,0,0.0,battery_out
8.98,35,96.154644,False,2,3,0.0,battery_out
33.18,35,96.190377,False,4,0,0.0,battery_out
0.68,35,96.224173,False,1,0,0.0,battery_out
10.86,35,96.261594,False,2,0,0.0,battery_out
37.52,43,96.30162,True,2,6,5.0,success
-54.96,46,96.354238,False,0,37,0.0,battery_out
10.24,42,96.411539,False,2,2,0.0,battery_out
8.62,35,96.4619,False,2,1,0.0,battery_out
12.68,42,96.523039,False,2,0,0.0,battery_out
0.44,39,96.570461,False,1,0,0.0,battery_out
9.44,46,96.626408,False,2,2,0.0,battery_out
8.02,45,96.674296,False,2,4,0.0,battery_out
-2.98,35,96.705251,False,1,3,0.0,battery_out
12.42,54,96.749563,False,3,10,0.0,battery_out
0.54,43,96.780928,False,1,0,0.0,battery_out
-18.32,50,96.82486,False,0,6,0.0,battery_out
0.04,40,96.853401,False,1,0,0.0,battery_out
-0.22,35,96.876183,False,1,0,0.0,battery_out
-10.4,35,96.914461,False,0,0,0.0,battery_out
1.4,41,96.941084,False,1,0,0.0,battery_out
-10.7,36,97.78881,False,2,18,0.0,battery_out
-16.26,35,97.820704,False,1,14,0.0,battery_out
3.72,35,97.854602,False,2,8,0.0,battery_out
-1.16,47,97.90993,False,2,10,0.0,battery_out
53.44,26,97.93684,True,3,0,9.0,success
-13.66,44,97.986679,False,1,11,0.0,battery_out
-5.62,35,98.018467,False,1,6,0.0,battery_out
-18.5,35,98.04603,False,0,7,0.0,battery_out
22.18,41,98.081534,False,3,1,0.0,battery_out
-10.36,39,98.117327,False,0,0,0.0,battery_out
43.04,34,98.145597,True,2,0,1.0,success
2.84,35,98.177358,False,2,7,0.0,battery_out
20.3,42,98.22488,False,3,1,0.0,battery_out
5.58,35,98.255191,False,2,5,0.0,battery_out
9.42,35,98.281752,False,2,2,0.0,battery_out
-18.82,35,98.307455,False,1,16,0.0,battery_out
1.04,35,98.335765,False,1,0,0.0,battery_out
-33.56,35,98.359653,False,0,19,0.0,battery_out
11.1,44,98.393146,False,2,1,0.0,battery_out
-11.06,35,98.4217,False,0,0,0.0,battery_out
52.28,33,98.447269,True,3,1,2.0,success
4.72,54,98.497408,False,2,6,0.0,battery_out
-21.98,53,98.550305,False,2,28,0.0,battery_out
8.0,38,98.578281,False,2,2,0.0,battery_out
-35.92,55,98.622906,False,1,30,0.0,battery_out
5.22,35,98.652709,False,2,4,0.0,battery_out
-7.56,42,98.680607,False,1,6,0.0,battery_out
-11.34,58,99.5465,False,0,1,0.0,battery_out
12.72,35,99.579417,False,2,0,0.0,battery_out
-6.18,54,99.636112,False,1,5,0.0,battery_out
-2.82,39,99.68257,False,1,2,0.0,battery_out
10.24,36,99.717835,False,2,0,0.0,battery_out
18.74,35,99.746803,False,3,3,0.0,battery_out
-39.26,35,99.776964,False,0,25,0.0,battery_out
-42.92,35,99.812715,False,0,27,0.0,battery_out
-23.16,39,99.843998,False,1,20,0.0,battery_out
20.04,37,99.873463,False,3,2,0.0,battery_out
21.06,35,99.903479,False,3,0,0.0,battery_out
-54.16,48,99.937725,False,0,36,0.0,battery_out
0.48,36,99.970842,False,1,0,0.0,battery_out
-10.72,42,99.997023,False,0,0,0.0,battery_out
-5.3,45,100.026944,False,1,4,0.0,battery_out
33.56,46,100.060069,False,4,0,0.0,battery_out
-7.08,38,100.08601,False,1,6,0.0,battery_out
1.96,43,100.11316,False,1,0,0.0,battery_out
17.0,51,100.152694,False,3,5,0.0,battery_out
30.32,35,100.190175,False,4,2,0.0,battery_out
15.84,42,100.217014,False,3,5,0.0,battery_out
1.84,37,100.244697,False,2,8,0.0,battery_out
-26.28,38,100.264626,False,1,22,0.0,battery_out
1.06,37,100.285008,False,1,0,0.0,battery_out
34.82,50,100.319672,False,4,0,0.0,battery_out
21.4,47,101.263409,False,3,1,0.0,battery_out
21.16,40,101.308408,False,3,0,0.0,battery_out
9.32,42,101.363799,False,2,1,0.0,battery_out
-16.94,35,101.396202,False,0,5,0.0,battery_out
42.3,19,101.414876,True,2,0,16.0,success
-31.54,48,101.465823,False,0,17,0.0,battery_out
-3.44,35,101.492304,False,2,13,0.0,battery_out
-0.32,35,101.521467,False,3,18,0.0,battery_out
0.72,60,101.577103,False,1,0,0.0,battery_out
-1.82,38,101.609036,False,1,1,0.0,battery_out
23.8,35,101.634498,False,3,0,0.0,battery_out
-27.64,48,101.673438,False,1,24,0.0,battery_out
-30.02,58,101.719984,False,1,27,0.0,battery_out
-5.3,40,101.751763,False,1,6,0.0,battery_out
-29.46,43,101.785479,False,0,16,0.0,battery_out
22.94,35,101.813539,False,3,0,0.0,battery_out
-15.82,45,101.842631,False,2,23,0.0,battery_out
-27.52,48,101.874847,False,0,14,0.0,battery_out
17.84,35,101.912164,False,3,4,0.0,battery_out
17.62,47,101.942898,False,3,5,0.0,battery_out
-1.06,41,101.967209,False,1,3,0.0,battery_out
2.34,46,101.99916,False,2,9,0.0,battery_out
0.56,35,102.020784,False,1,0,0.0,battery_out
-69.66,52,102.066137,False,0,49,0.0,battery_out
5.4,43,103.008462,False,2,6,0.0,battery_out
-10.2,40,103.051314,False,2,19,0.0,battery_out
-56.12,44,103.092572,False,0,38,0.0,battery_out
-31.58,54,103.142162,False,1,27,0.0,battery_out
-14.42,35,103.192508,False,0,3,0.0,battery_out
21.78,45,103.238601,False,3,0,0.0,battery_out
10.46,37,103.266857,False,2,1,0.0,battery_out
-31.46,49,103.317019,False,1,27,0.0,battery_out
-16.88,35,103.340437,False,2,23,0.0,battery_out
-1.34,35,103.368199,False,1,1,0.0,battery_out
-7.34,36,103.391937,False,2,16,0.0,battery_out
-18.64,48,103.423406,False,0,7,0.0,battery_out
42.84,32,103.442483,True,2,0,3.0,success
40.5,23,103.455338,True,2,1,12.0,success
17.68,47,103.488786,False,3,4,0.0,battery_out
-13.06,38,103.509882,False,1,13,0.0,battery_out
21.32,45,103.538174,False,3,1,0.0,battery_out
25.4,35,103.559924,False,4,6,0.0,battery_out
0.38,35,103.588661,False,1,1,0.0,battery_out
33.48,44,103.617122,False,4,1,0.0,battery_out
-7.6,35,103.635291,False,2,16,0.0,battery_out
10.42,39,103.655797,False,2,1,0.0,battery_out
-12.08,35,103.683827,False,0,0,0.0,battery_out
12.12,35,103.702756,False,2,0,0.0,battery_out
3.3,35,103.719451,False,2,7,0.0,battery_out
-1.44,39,103.743276,False,1,2,0.0,battery_out
-17.48,42,104.473272,False,1,16,0.0,battery_out
21.8,35,104.508669,False,3,2,0.0,battery_out
-15.84,42,104.548535,False,1,14,0.0,battery_out
10.1,45,104.597446,False,2,0,0.0,battery_out
-32.32,47,104.639307,False,1,27,0.0,battery_out
-3.22,44,104.676007,False,1,3,0.0,battery_out
32.74,40,104.712955,False,4,1,0.0,battery_out
13.28,37,104.738412,False,2,0,0.0,battery_out
-10.04,38,104.762663,False,0,0,0.0,battery_out
22.78,50,104.804992,False,3,0,0.0,battery_out
-2.86,59,104.847306,False,1,3,0.0,battery_out
-20.18,60,104.887963,False,3,35,0.0,battery_out
4.08,36,104.910451,False,1,0,0.0,battery_out
22.6,35,104.931657,False,3,0,0.0,battery_out
-9.16,35,104.957689,False,1,8,0.0,battery_out
-7.38,49,104.985,False,2,16,0.0,battery_out
-12.66,40,105.007453,False,0,2,0.0,battery_out
22.84,53,105.042261,False,3,0,0.0,battery_out
-0.64,35,105.060407,False,1,0,0.0,battery_out
9.78,35,105.083761,False,2,1,0.0,battery_out
1.74,54,105.118988,False,3,17,0.0,battery_out
13.44,41,105.138947,False,2,0,0.0,battery_out
12.0,38,105.168936,False,2,0,0.0,battery_out
48.48,32,105.186558,True,3,3,3.0,success
41.46,29,105.202291,True,2,1,6.0,success
-15.56,35,105.916165,False,0,4,0.0,battery_out
9.18,44,105.955095,False,2,3,0.0,battery_out
22.82,50,105.997866,False,3,0,0.0,battery_out
-30.56,50,106.051173,False,2,33,0.0,battery_out
-36.06,48,106.101249,False,1,30,0.0,battery_out
10.96,48,106.144763,False,2,0,0.0,battery_out
-16.34,58,106.186141,False,2,24,0.0,battery_out
7.86,35,106.208739,False,2,3,0.0,battery_out
41.16,23,106.223278,True,2,0,12.0,success
-13.44,46,106.253254,False,0,2,0.0,battery_out
8.88,43,106.28037,False,2,3,0.0,battery_out
-27.52,43,106.31247,False,1,23,0.0,battery_out
-41.12,55,106.345675,False,1,35,0.0,battery_out
42.88,27,106.361768,True,2,0,8.0,success
-15.02,35,106.380827,False,0,4,0.0,battery_out
-0.46,35,106.405216,False,1,0,0.0,battery_out
22.74,39,106.437036,False,3,0,0.0,battery_out
11.18,40,106.46677,False,2,0,0.0,battery_out
14.08,35,106.490239,False,3,6,0.0,battery_out
-11.28,49,106.517884,False,0,0,0.0,battery_out
7.2,47,106.552789,False,2,3,0.0,battery_out
18.78,52,106.588824,False,3,3,0.0,battery_out
-2.42,43,106.612402,False,1,3,0.0,battery_out
-0.24,48,106.648424,False,1,0,0.0,battery_out
12.56,45,107.800517,False,2,0,0.0,battery_out
19.96,35,107.837394,False,3,1,0.0,battery_out
10.12,42,107.88324,False,2,0,0.0,battery_out
11.22,35,107.91465,False,2,0,0.0,battery_out
0.38,41,107.953366,False,1,0,0.0,battery_out
8.42,43,107.994605,False,2,5,0.0,battery_out
-10.08,37,108.036554,False,0,0,0.0,battery_out
11.56,45,108.083245,False,2,0,0.0,battery_out
0.84,40,108.120185,False,2,10,0.0,battery_out
-1.02,36,108.155171,False,1,2,0.0,battery_out
10.92,35,108.185642,False,2,0,0.0,battery_out
-50.92,36,108.21428,False,0,34,0.0,battery_out
-3.48,54,108.264524,False,1,3,0.0,battery_out
-10.36,42,108.30539,False,0,0,0.0,battery_out
13.36,54,108.611171,False,2,0,0.0,battery_out
-8.4,39,108.644959,False,1,7,0.0,battery_out
9.7,47,108.690566,False,3,11,0.0,battery_out
-32.48,35,108.714113,False,0,19,0.0,battery_out
0.46,56,108.757941,False,3,20,0.0,battery_out
-11.98,53,108.801192,False,1,13,0.0,battery_out
7.68,41,108.839837,False,2,2,0.0,battery_out
0.68,38,108.864939,False,1,0,0.0,battery_out
11.68,35,108.887668,False,3,9,0.0,battery_out
9.74,43,108.917173,False,2,1,0.0,battery_out
-12.04,38,109.73782,False,1,10,0.0,battery_out
-27.24,39,109.790645,False,1,24,0.0,battery_out
-1.72,38,109.825525,False,1,2,0.0,battery_out
-12.34,57,109.888316,False,0,1,0.0,battery_out
0.7,35,109.915744,False,2,10,0.0,battery_out
-44.12,35,109.942451,False,0,28,0.0,battery_out
5.7,35,109.974822,False,2,5,0.0,battery_out
-39.8,50,110.013496,False,0,24,0.0,battery_out
-17.96,62,110.060053,False,0,6,0.0,battery_out
20.6,39,110.089741,False,3,1,0.0,battery_out
62.88,40,110.120188,True,4,2,5.0,success
20.54,37,110.146234,False,3,2,0.0,battery_out
-19.82,38,110.165473,False,2,26,0.0,battery_out
11.6,43,110.188816,False,2,0,0.0,battery_out
-5.1,50,110.219907,False,2,13,0.0,battery_out
-0.94,35,110.239552,False,1,1,0.0,battery_out
31.78,36,110.261117,False,4,0,0.0,battery_out
-1.54,35,110.282832,False,1,1,0.0,battery_out
1.46,41,110.304075,False,1,0,0.0,battery_out
10.62,35,110.321149,False,2,1,0.0,battery_out
-11.3,35,110.338795,False,0,1,0.0,battery_out
21.98,35,110.355652,False,3,0,0.0,battery_out
39.12,50,110.380029,True,2,5,3.0,success
-10.92,49,110.402485,False,0,1,0.0,battery_out
-9.72,35,110.418531,False,1,9,0.0,battery_out
-11.9,47,111.163462,False,0,1,0.0,battery_out
-0.32,46,111.214035,False,1,0,0.0,battery_out
-7.96,43,111.253351,False,2,16,0.0,battery_out
24.36,42,111.298976,False,3,0,0.0,battery_out
-41.3,64,111.372782,False,1,35,0.0,battery_out
-10.56,42,111.402747,False,1,10,0.0,battery_out
10.48,39,111.429019,False,2,0,0.0,battery_out
-5.3,36,111.454305,False,1,7,0.0,battery_out
12.9,35,111.476345,False,2,0,0.0,battery_out
12.54,48,111.506893,False,2,0,0.0,battery_out
0.0,42,111.551639,False,1,0,0.0,battery_out
-10.68,37,111.573565,False,0,0,0.0,battery_out
21.1,41,111.59697,False,3,1,0.0,battery_out
-17.58,48,111.621386,False,1,16,0.0,battery_out
-2.88,39,111.640063,False,1,4,0.0,battery_out
42.72,26,111.652897,True,2,0,9.0,success
-1.56,46,111.675508,False,2,11,0.0,battery_out
-62.34,46,111.698417,False,0,43,0.0,battery_out
-1.94,51,111.724478,False,1,2,0.0,battery_out
20.96,35,111.745288,False,3,1,0.0,battery_out
23.22,54,111.775885,False,3,0,0.0,battery_out
-12.08,35,111.792368,False,0,2,0.0,battery_out
0.9,56,111.823185,False,2,8,0.0,battery_out
-10.56,51,112.758674,False,1,9,0.0,battery_out
63.56,41,112.807045,True,4,1,0.0,success
0.02,41,112.847757,False,1,0,0.0,battery_out
16.62,43,112.902331,False,3,4,0.0,battery_out
-8.5,35,112.936495,False,2,17,0.0,battery_out
3.32,48,112.986409,False,2,6,0.0,battery_out
-4.44,35,113.020767,False,2,14,0.0,battery_out
-10.64,35,113.05037,False,0,0,0.0,battery_out
6.5,53,113.10746,False,4,21,0.0,battery_out
12.5,40,113.146177,False,2,1,0.0,battery_out
-17.94,43,113.187289,False,0,6,0.0,battery_out
-59.86,42,113.235399,False,0,41,0.0,battery_out
-66.38,64,113.313189,False,1,55,0.0,battery_out
30.92,35,113.348884,False,4,1,0.0,battery_out
-6.84,35,113.378587,False,2,15,0.0,battery_out
-74.7,55,113.443938,False,0,53,0.0,battery_out
9.66,42,113.49189,False,2,1,0.0,battery_out
31.14,58,113.544658,False,4,3,0.0,battery_out
-20.04,37,113.582815,False,0,8,0.0,battery_out
7.52,41,113.611003,False,3,13,0.0,battery_out
10.14,35,113.644699,False,2,1,0.0,battery_out
-6.9,35,113.675152,False,2,15,0.0,battery_out
64.26,49,113.732898,True,4,1,0.0,success
7.26,44,113.774069,False,2,3,0.0,battery_out
12.9,35,114.766155,False,2,0,0.0,battery_out
10.96,35,114.799074,False,3,9,0.0,battery_out
-1.12,35,114.828308,False,1,2,0.0,battery_out
-1.88,48,114.890276,False,1,2,0.0,battery_out
10.66,42,114.943473,False,2,1,0.0,battery_out
-9.8,35,114.978003,False,0,0,0.0,battery_out
12.38,42,115.013718,False,2,0,0.0,battery_out
-10.36,42,115.04204,False,0,0,0.0,battery_out
11.36,43,115.077871,False,2,0,0.0,battery_out
10.74,38,115.109422,False,2,0,0.0,battery_out
-45.0,58,115.154385,False,0,28,0.0,battery_out
-0.26,39,115.188625,False,1,0,0.0,battery_out
1.22,35,115.213509,False,1,1,0.0,battery_out
1.26,36,115.247134,False,1,0,0.0,battery_out
10.26,35,115.271357,False,2,1,0.0,battery_out
22.36,35,115.293672,False,3,0,0.0,battery_out
7.96,51,115.334073,False,2,4,0.0,battery_out
33.46,55,115.372248,False,4,0,0.0,battery_out
7.48,36,115.399464,False,2,3,0.0,battery_out
-12.4,35,115.419638,False,1,12,0.0,battery_out
61.66,40,115.445452,True,4,2,11.0,success
40.5,23,115.456485,True,2,1,12.0,success
-13.16,52,115.491272,False,2,20,0.0,battery_out
-56.96,56,115.521234,False,0,38,0.0,battery_out
-10.04,35,115.538672,False,0,0,0.0,battery_out
9.18,35,115.55677,False,2,1,0.0,battery_out
-12.12,40,116.303985,False,0,0,0.0,battery_out
1.08,42,116.340212,False,1,0,0.0,battery_out
0.74,38,116.370721,False,1,1,0.0,battery_out
0.08,35,116.399327,False,1,0,0.0,battery_out
23.28,43,116.448082,False,3,0,0.0,battery_out
-1.26,36,116.485181,False,1,1,0.0,battery_out
-49.42,47,116.526351,False,1,41,0.0,battery_out
